,COD,Agente,Categoria do Agente,Tipo de Processo,Data de Aniversario,Status Resultado,link
162,103,CHESP,Concessionária de Distribuição,Reajuste,12/09/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Chesp_2015.xlsx
163,103,CHESP,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CHESP_2014_CAT.xlsx
164,103,CHESP,Concessionária de Distribuição,Reajuste,12/09/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CHESP_2014_CAT1.xlsx
165,103,CHESP,Concessionária de Distribuição,Reajuste,05/09/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CHESP_2013.xlsx
166,103,CHESP,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
167,75,CNEE,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_SuperEner_20171.xlsx
168,75,CNEE,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/75 PCAT CNEE 2016 V02.xlsx
169,75,CNEE,Concessionária de Distribuição,Revisão,10/05/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CNEE_ 2016.xlsx
170,75,CNEE,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CNEE_20151.xlsx
171,75,CNEE,Concessionária de Distribuição,Reajuste,10/05/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CNEE_2015.xlsx
172,75,CNEE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CNEE_2014_V00.xlsx
173,75,CNEE,Concessionária de Distribuição,Reajuste,06/05/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CNEE_2014.xlsx
174,75,CNEE,Concessionária de Distribuição,Reajuste,10/05/2013,Definitivo,
175,75,CNEE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
176,82,COCEL,Concessionária de Distribuição,Reajuste,29/06/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2022 V02.xlsx
177,82,COCEL,Concessionária de Distribuição,Revisão,29/06/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2021 V02.xlsx
178,82,COCEL,Concessionária de Distribuição,Reajuste,29/06/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2020 V02.xlsx
179,82,COCEL,Concessionária de Distribuição,Reajuste,29/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2019 V02.xlsx
180,82,COCEL,Concessionária de Distribuição,Reajuste,29/06/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cocel_2018.xlsx
181,82,COCEL,Concessionária de Distribuição,Reajuste,29/06/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cocel_2017.xlsx
182,82,COCEL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2016 V02.xlsx
183,82,COCEL,Concessionária de Distribuição,Revisão,29/06/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/82 PCAT Cocel 2016 V021.xlsx
184,82,COCEL,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
185,82,COCEL,Concessionária de Distribuição,Reajuste,24/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cocel_2015.xlsx
186,82,COCEL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COCEL_2014_V00.xlsx
187,82,COCEL,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COCEL_20141.xlsx
188,82,COCEL,Concessionária de Distribuição,Reajuste,24/06/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COCEL_2014.xlsx
189,82,COCEL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
190,47,COELBA,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2022 V021.xlsx
191,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2022 V02.xlsx
192,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2021 V02.xlsx
193,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2020 V02.xlsx
194,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2019 V021.xlsx
195,47,COELBA,Concessionária de Distribuição,Revisão,22/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Coelba_2018.xlsx
196,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Coelba_2017.xlsx
197,47,COELBA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
198,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COELBA_2016.xlsx
199,47,COELBA,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COELBA_2015.xlsx
200,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COELBA_2015A_V01..xlsx
201,47,COELBA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COELBA_2014_V00.xlsx
202,47,COELBA,Concessionária de Distribuição,Reajuste,22/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COELBA_2014.xlsx
203,47,COELBA,Concessionária de Distribuição,Revisão,22/04/2013,Definitivo,
204,47,COELBA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/47 PCAT Coelba 2019 V02.xlsx
205,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão,29/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2904 PCAT Cooperaliança 2022 V02.xlsx
206,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,29/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2904 PCAT Cooperaliança 2021 V02.xlsx
207,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,29/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2904 PCAT Cooperaliança 2020 V02.xlsx
208,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,29/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2904 PCAT Cooperaliança 2019 V02.xlsx
209,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,29/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cooperaliança_2018 .xlsx
210,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão,29/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cooperalinaça_2017.xlsx
211,2904,COOPERALIANÇA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2904 PCAT COOPERALIANÇA 2016 V02.xlsx
212,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,29/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_ COOPERALIANÇA_ 2016.xlsx
213,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
214,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,14/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cooperaliança_2015.xlsx
215,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COOPERALIANÇA2014_V00.xlsx
216,2904,COOPERALIANÇA,Concessionária de Distribuição,Reajuste,12/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COOPERALIANÇA_2014.xlsx
217,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão,14/08/2013,Definitivo,
218,2904,COOPERALIANÇA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
219,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2866 PCAT Copel-DIS 2022 V02.xlsx
220,2866,COPEL-DIS,Concessionária de Distribuição,Revisão,24/06/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2866 PCAT Copel-DIS 2021 V02.xlsx
221,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2866 PCAT Copel-DIS 2020 V02.xlsx
222,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2866 PCAT Copel-DIS 2019 V02.xlsx
223,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS_2018.xlsx
224,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS_20171.xlsx
225,2866,COPEL-DIS,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2866 PCAT Copel-DIS 2016 V02.xlsx
226,2866,COPEL-DIS,Concessionária de Distribuição,Revisão,24/06/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS_20161.xlsx
227,2866,COPEL-DIS,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS_2015.xlsx
228,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS_2016.xlsx
229,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Copel-DIS 2015.xlsx
230,2866,COPEL-DIS,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COPEL_2014_V00.xlsx
231,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COPEL_2014.xlsx
232,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COPEL_20141.xlsx
233,2866,COPEL-DIS,Concessionária de Distribuição,Reajuste,29/06/2013,Definitivo,
234,2866,COPEL-DIS,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
235,40,COSERN,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/40 PCAT Cosern 2022 V021.xlsx
236,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/40 PCAT Cosern 2022 V02.xlsx
237,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/40 PCAT Cosern 2021 V02.xlsx
238,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/40 PCAT Cosern 2020 V02.xlsx
239,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cosern_2019 .xlsx
240,40,COSERN,Concessionária de Distribuição,Revisão,22/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cosern_2018 .xlsx
241,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cosern_2017.xlsx
242,40,COSERN,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
243,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Cosern_2016.xlsx
244,40,COSERN,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COSERN_2015.xlsx
245,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COSERN_2015A_V01..xls
246,40,COSERN,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COSERN_2014_V00.xlsx
247,40,COSERN,Concessionária de Distribuição,Reajuste,22/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_COSERN_2014.xlsx
248,40,COSERN,Concessionária de Distribuição,Revisão,22/04/2013,Definitivo,
249,40,COSERN,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
250,69,CPFL Jaguari,Concessionária de Distribuição,Reajuste,22/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_NSC_2018.xlsx
251,69,CPFL Jaguari,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
252,69,CPFL Jaguari,Concessionária de Distribuição,Reajuste,22/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Jaguari_2017.xlsx
253,69,CPFL Jaguari,Concessionária de Distribuição,Revisão,22/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Jaguari_2016.xlsx
254,69,CPFL Jaguari,Concessionária de Distribuição,Revisão,03/02/2016,Provisório,
255,69,CPFL Jaguari,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CJE_20152.xlsx
256,69,CPFL Jaguari,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CJE_20151.xlsx
257,69,CPFL Jaguari,Concessionária de Distribuição,Reajuste,03/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CJE_2015.xlsx
258,69,CPFL Jaguari,Concessionária de Distribuição,Reajuste,03/02/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CJE_2014.xlsx
259,69,CPFL Jaguari,Concessionária de Distribuição,Reajuste,03/02/2013,Definitivo,
260,69,CPFL Jaguari,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
261,71,CPFL Leste Paulista,Concessionária de Distribuição,Reajuste,22/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_NSC_20181.xlsx
262,71,CPFL Leste Paulista,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
263,71,CPFL Leste Paulista,Concessionária de Distribuição,Reajuste,22/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Leste_Paulista_2017.xlsx
264,71,CPFL Leste Paulista,Concessionária de Distribuição,Revisão,22/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Leste_Paulista_2016 V02.xlsx
265,71,CPFL Leste Paulista,Concessionária de Distribuição,Revisão,03/02/2016,Provisório,
266,71,CPFL Leste Paulista,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPEE_20152.xlsx
267,71,CPFL Leste Paulista,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPEE_20151.xlsx
268,71,CPFL Leste Paulista,Concessionária de Distribuição,Reajuste,03/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPEE_2015.xlsx
269,71,CPFL Leste Paulista,Concessionária de Distribuição,Reajuste,02/03/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPEE_ 20141.xlsx
270,71,CPFL Leste Paulista,Concessionária de Distribuição,Reajuste,03/02/2013,Definitivo,
271,71,CPFL Leste Paulista,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
272,70,CPFL Mococa,Concessionária de Distribuição,Reajuste,22/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_NSC_20182.xlsx
273,70,CPFL Mococa,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
274,70,CPFL Mococa,Concessionária de Distribuição,Reajuste,22/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Mococa_2017.xlsx
275,70,CPFL Mococa,Concessionária de Distribuição,Revisão,22/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Mococa_2016V02.xlsx
276,70,CPFL Mococa,Concessionária de Distribuição,Revisão,03/02/2016,Provisório,
277,70,CPFL Mococa,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFM_20151.xlsx
278,70,CPFL Mococa,Concessionária de Distribuição,Reajuste,03/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFM_2015.xlsx
279,70,CPFL Mococa,Concessionária de Distribuição,Reajuste,03/02/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPEE_ 2014.xlsx
280,70,CPFL Mococa,Concessionária de Distribuição,Reajuste,03/02/2013,Definitivo,
281,70,CPFL Mococa,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
282,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2937 PCAT CPFL Piratininga 2021 V02.xlsx
283,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2937 PCAT CPFL Piratininga 2020 V02.xlsx
284,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Revisão,23/10/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2937 PCAT CPFL Piratininga 2019 V02.xlsx
285,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Piratininga_2018 .xlsx
286,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Piratininga_2017.xlsx
287,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/2937 PCAT CPFL Piratininga 2016 V02.xlsx
288,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Piratininga_2016.xlsx
289,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Revisão,23/10/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Piratininga2_2015.xlsx
290,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_PIRATININGA_2014.xlsx
291,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_PIRATININGA_2014_CAT.xlsx
292,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_PIRATININGA_20141.xlsx
293,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Reajuste,23/10/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_PIRATININGA_2013.xlsx
294,2937,CPFL- PIRATININGA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
295,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/1000041 PCAT CPFL Santa Cruz (agrupada) 2022 V02.xlsx
296,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,22/03/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL Santa Cruz_2022.xlsx
297,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão,22/03/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/1000041 PCAT CPFL Santa Cruz  2021 V02.xlsx
298,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,22/03/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/1000041 PCAT CPFL Santa Cruz - nova 2020 V02.xlsx
299,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,22/03/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Santa_Cruz_2019 .xlsx
300,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,22/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_NSC_20183.xlsx
301,72,CPFL Santa Cruz,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
302,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,22/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Santa_Cruz_2017.xlsx
303,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão,22/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_Internet_CPFL Santa_Cruz_2016.xlsx
304,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão,03/02/2016,Provisório,
305,72,CPFL Santa Cruz,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFSC_20152.xlsx
306,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFSC_20151.xlsx
307,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,03/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFSC_2015.xlsx
308,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,03/02/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CLFSC_2014.xlsx
309,72,CPFL Santa Cruz,Concessionária de Distribuição,Reajuste,03/02/2013,Definitivo,
310,72,CPFL Santa Cruz,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
311,73,CPFL Sul Paulista,Concessionária de Distribuição,Reajuste,22/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_NSC_20184.xlsx
312,73,CPFL Sul Paulista,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
313,73,CPFL Sul Paulista,Concessionária de Distribuição,Reajuste,22/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Sul_Paulista_2017.xlsx
314,73,CPFL Sul Paulista,Concessionária de Distribuição,Revisão,22/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CPFL_Sul_Paulista_2016.xlsx
315,73,CPFL Sul Paulista,Concessionária de Distribuição,Revisão,03/02/2016,Provisório,
316,73,CPFL Sul Paulista,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CSPE_20151.xlsx
317,73,CPFL Sul Paulista,Concessionária de Distribuição,Reajuste,03/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CSPE_2015.xlsx
318,73,CPFL Sul Paulista,Concessionária de Distribuição,Reajuste,03/02/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/PCAT_CSPE_2014.xlsx
319,73,CPFL Sul Paulista,Concessionária de Distribuição,Reajuste,03/02/2013,Definitivo,
320,73,CPFL Sul Paulista,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
321,63,CPFL-PAULISTA,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/63 PCAT CPFL Paulista 2022 V021.xlsx
